,date,open,volume_usdt,trade_count,volume_asset,asset_coin,base_coin,avg_trade_asset,avg_trade_usdt,delta_value,delta_range
6317,2018-11-01,0.22699,1628236.024036,5072.0,7218764.2,XLM,USDT,1423.257925867508,321.0244526884858,-0.0022467950129962133,0.006369999999999987
6318,2018-10-31,0.22381,1835889.43339,6915.0,8231911.9,XLM,USDT,1190.4427910339841,265.49377200144613,0.012823376971538285,0.009250000000000008
6319,2018-10-30,0.22283,1266436.572168,5322.0,5637973.8,XLM,USDT,1059.3712514092447,237.96252765276213,0.003814567158820579,0.005359999999999976
6320,2018-10-29,0.23501,2281581.503963,8319.0,10058177.0,XLM,USDT,1209.0608246183435,274.26151027323,-0.05225309561295258,0.014649999999999996
6321,2018-10-28,0.23114,1600512.294117,5907.0,6856732.5,XLM,USDT,1160.7808532249874,270.9518019497207,0.014666435926278342,0.007480000000000014
6322,2018-10-27,0.23747,1747990.259644,6072.0,7474091.4,XLM,USDT,1230.9109683794468,287.87718373583664,-0.026698109234850654,0.00935999999999998
6323,2018-10-26,0.23817,1717671.209951,5987.0,7249881.1,XLM,USDT,1210.9372139635877,286.9001519878069,-0.0044925893269512854,0.006330000000000002
6324,2018-10-25,0.24113,2109119.061478,7206.0,8815410.3,XLM,USDT,1223.343089092423,292.68929523702474,-0.011487579314063046,0.00578999999999999
6325,2018-10-24,0.24555,3334484.098372,9114.0,13644738.0,XLM,USDT,1497.1184990125082,365.86395637173575,-0.0180004072490327,0.008220000000000005
6326,2018-10-23,0.24818,3706058.602012,10276.0,14999952.1,XLM,USDT,1459.7072888283378,360.65186862709226,-0.010597147231847938,0.00984999999999997
6327,2018-10-22,0.2473,4872106.873557,10995.0,19661712.8,XLM,USDT,1788.2412733060482,443.1202249710778,0.004892842701172732,0.008569999999999994
6328,2018-10-21,0.25207,7065093.939731,12124.0,28150050.3,XLM,USDT,2321.8451253711646,582.7362206970472,-0.01888364343237995,0.009260000000000018
6329,2018-10-20,0.24989,7833269.472743,15714.0,31022820.8,XLM,USDT,1974.215400280005,498.4898480808833,0.007843451118492205,0.015420000000000017
6330,2018-10-19,0.24555,5675921.313576,13386.0,22997353.7,XLM,USDT,1718.0153668011355,424.01922258897355,0.018448381185094825,0.013620000000000021
6331,2018-10-18,0.24983,8266169.985521,18395.0,33502257.8,XLM,USDT,1821.2697907039958,449.37048032188096,-0.01709162230316614,0.02090000000000003
6332,2018-10-17,0.23674,10034823.687426,21974.0,40849608.2,XLM,USDT,1858.9973696186403,456.66804803067265,0.05478584100701183,0.01827999999999999
6333,2018-10-16,0.22938,6242343.295675,13053.0,26945278.0,XLM,USDT,2064.2977093388495,478.2305443710258,0.0321300898073066,0.01096999999999998
6334,2018-10-15,0.21072,13306375.944517,31451.0,57620991.9,XLM,USDT,1832.0877523767128,423.08276190000316,0.08879081245254368,0.04088
6335,2018-10-14,0.21625,6610395.319883,11357.0,30567946.8,XLM,USDT,2691.551184291626,582.054708099234,-0.024184971098265826,0.010020000000000001
6336,2018-10-13,0.21522,6164076.178626,10406.0,28377923.4,XLM,USDT,2727.0731693253892,592.357887625024,0.0047393364928909635,0.005269999999999997
6337,2018-10-12,0.20721,6456849.661461,14619.0,29848209.4,XLM,USDT,2041.740844106984,441.6751940256516,0.04063510448337427,0.016470000000000012
6338,2018-10-11,0.24318,11464751.333409,29233.0,52404257.6,XLM,USDT,1792.6404269147881,392.1852472688058,-0.1483674644296406,0.037750000000000006
6339,2018-10-10,0.24779,6649687.732582,12413.0,27269383.2,XLM,USDT,2196.8406670426166,535.7035150714573,-0.019088744501392356,0.006489999999999996
6340,2018-10-09,0.25018,7942564.243371,13330.0,32191450.6,XLM,USDT,2414.9625356339084,595.8412785724681,-0.008314013909984916,0.00768000000000002
6341,2018-10-08,0.24491,8394579.650774,15548.0,34047119.0,XLM,USDT,2189.806984821199,539.9137928205557,0.02070148217712637,0.009419999999999984
6342,2018-10-07,0.24155,6928859.472034,11968.0,28664542.2,XLM,USDT,2395.098780080214,578.9488195215574,0.015731732560546576,0.007599999999999996
6343,2018-10-06,0.24716,7445343.540875,11344.0,30514317.1,XLM,USDT,2689.908065937941,656.3243600912376,-0.023102443761126367,0.008739999999999998
6344,2018-10-05,0.24433,7294136.939797,11726.0,29788252.3,XLM,USDT,2540.359227358008,622.048178389647,0.013670036426145008,0.009349999999999997
6345,2018-10-04,0.24203,7194556.441776,12150.0,29279184.2,XLM,USDT,2409.8093991769547,592.1445631091358,0.009379002602983078,0.009050000000000002
6346,2018-10-03,0.24662,8720709.267441,18960.0,35974522.4,XLM,USDT,1897.3904219409283,459.95302043465193,-0.01913875598086125,0.012990000000000002
6347,2018-10-02,0.25876,8925634.087078,18641.0,35101181.8,XLM,USDT,1883.0095917600986,478.8173427969529,-0.046916061215025444,0.015619999999999967
6348,2018-10-01,0.25965,11116252.53926,24389.0,42805031.0,XLM,USDT,1755.0957808848252,455.7895993792283,-0.0031580974388599557,0.013530000000000042
6349,2018-09-30,0.25419,11201239.996957,24335.0,43365993.9,XLM,USDT,1782.0420752003288,460.2934044362852,0.02246351154648095,0.01422000000000001
6350,2018-09-29,0.25359,6750023.226438,17652.0,26593166.9,XLM,USDT,1506.5242975300248,382.3942457760027,0.0027997949445957805,0.01768000000000003
6351,2018-09-28,0.25972,10833749.93867,22653.0,42482333.5,XLM,USDT,1875.3513221206904,478.2479114761842,-0.02491144309256134,0.01754
6352,2018-09-27,0.24355,18735071.87335,37922.0,73280962.3,XLM,USDT,1932.4129080744685,494.0422940074363,0.06791213303223158,0.02321000000000001
6353,2018-09-26,0.25306,20250410.165738,37431.0,81284688.3,XLM,USDT,2171.587408832251,541.0063895097112,-0.03765905318896708,0.02169999999999997
6354,2018-09-25,0.25876,27603545.31694,47665.0,113539555.5,XLM,USDT,2382.032004615546,579.1156050968216,-0.022260009275003816,0.02851999999999999
6355,2018-09-24,0.28131,28922756.929093,50792.0,108928314.1,XLM,USDT,2144.595883209954,569.4352836882383,-0.08087163627315058,0.032369999999999954
6356,2018-09-23,0.23992,58743947.5946028,84903.0,207878364.63,XLM,USDT,2448.4219006395533,691.8948399303064,0.17384961653884629,0.06559999999999999
6357,2018-09-22,0.24808,12436627.290825,25127.0,51788286.2,XLM,USDT,2061.061256815378,494.9507418643292,-0.030675588519832337,0.020680000000000004
6358,2018-09-21,0.232,36355555.19341,63486.0,144704231.6,XLM,USDT,2279.309321740226,572.6546828184166,0.06931034482758613,0.04915
6359,2018-09-20,0.20672,14366304.901551,26479.0,65145758.6,XLM,USDT,2460.2801691906793,542.5546622437026,0.12306501547987625,0.04050000000000001
6360,2018-09-19,0.2069,7049412.398653,16097.0,34162894.0,XLM,USDT,2122.3143442877554,437.9333042587438,-0.0028032866118897883,0.013399999999999995
6361,2018-09-18,0.19522,9347275.774481,20268.0,45601109.4,XLM,USDT,2249.906719952635,461.18392414056643,0.05860055322200597,0.027900000000000008
6362,2018-09-17,0.20668,6686796.999767,15176.0,32998774.7,XLM,USDT,2174.405291249341,440.6165656145888,-0.05549641958583321,0.01631000000000002
6363,2018-09-16,0.20236,6180529.985067,13059.0,30205441.7,XLM,USDT,2312.9980626387933,473.2774320443372,0.016999406997430314,0.01162000000000002
6364,2018-09-15,0.20012,5235592.583579,11206.0,25775901.9,XLM,USDT,2300.1875691593787,467.2133306781189,0.009594243453927669,0.007060000000000011
6365,2018-09-14,0.20555,7374423.104609,17107.0,36313667.4,XLM,USDT,2122.737323902496,431.0763491324604,-0.026416930187302446,0.013569999999999999
6366,2018-09-13,0.19685,10441248.017493,22083.0,50776775.7,XLM,USDT,2299.360399402255,472.8183678618394,0.045466090932181936,0.015939999999999982
6367,2018-09-12,0.20046,12991334.861482,26403.0,66043031.3,XLM,USDT,2501.345729651933,492.04010383221606,-0.01865708869599917,0.024599999999999983
6368,2018-09-11,0.19026,12939383.306295,23933.0,65844553.7,XLM,USDT,2751.203513976518,540.6502864787115,0.05492483969305154,0.02890999999999999
6369,2018-09-10,0.19009,6434561.6967456,13151.0,33829427.8,XLM,USDT,2572.3844422477378,489.2830732830659,0.00010521332000627201,0.014860000000000012
6370,2018-09-09,0.19328,6444315.775106,13919.0,33175708.3,XLM,USDT,2383.483605144048,462.9869800349163,-0.01572847682119213,0.011470000000000008
6371,2018-09-08,0.20581,6319621.098873,13752.0,31469204.0,XLM,USDT,2288.3365328679465,459.5419647231675,-0.06088139546183366,0.020339999999999997
6372,2018-09-07,0.2081,7433697.329582,15946.0,36113437.3,XLM,USDT,2264.733306158284,466.17943870450273,-0.010427679000480564,0.017380000000000007
6373,2018-09-06,0.2036,8920206.403685,18986.0,44921407.4,XLM,USDT,2366.027989044559,469.83073863294004,0.02161100196463648,0.018829999999999986
6374,2018-09-05,0.23228,12435262.075358,25876.0,56770932.1,XLM,USDT,2193.960894264956,480.57126585863347,-0.12454795935939376,0.03245999999999999
6375,2018-09-04,0.22062,10768891.384007,19483.0,47634446.1,XLM,USDT,2444.923579530873,552.7327097473182,0.051853866376575006,0.01568
6376,2018-09-03,0.226,6823240.054748,13370.0,30641876.0,XLM,USDT,2291.8381451009723,510.3395702878085,-0.02384955752212392,0.007610000000000006
6377,2018-09-02,0.22951,7226783.160922,14018.0,31806805.0,XLM,USDT,2268.997360536453,515.5359652533886,-0.015293451265739992,0.009569999999999995
6378,2018-09-01,0.22279,9556541.805745,17426.0,41767382.5,XLM,USDT,2396.8427923792033,548.4070817023413,0.03195834642488449,0.01347000000000001
6379,2018-08-31,0.22281,7164197.362193,13841.0,32509342.3,XLM,USDT,2348.771208727693,517.6069187336898,4.488128899054012e-05,0.008589999999999987
6380,2018-08-30,0.22552,7613608.496197,14931.0,34705809.3,XLM,USDT,2324.412919429375,509.9195295825464,-0.016273501241575054,0.01532
6381,2018-08-29,0.23583,10726543.940902,17439.0,46869062.3,XLM,USDT,2687.6003383221514,615.0893939389873,-0.040834499427553746,0.01719000000000001
6382,2018-08-28,0.22759,13509647.111465,24662.0,58535121.6,XLM,USDT,2373.4945097721193,547.7920327412619,0.033788830792214085,0.01704
6383,2018-08-27,0.2129,8959882.537033,16314.0,40997745.7,XLM,USDT,2513.040682849087,549.2143273895426,0.06754344762799439,0.015389999999999987
6384,2018-08-26,0.21787,7027117.168649,12439.0,33082402.6,XLM,USDT,2659.570914060616,564.9262134133772,-0.02235277918024516,0.010780000000000012
6385,2018-08-25,0.21902,7000383.962666,12636.0,32238330.5,XLM,USDT,2551.3082067109845,554.003162604147,-0.005250662039996276,0.005009999999999987
6386,2018-08-24,0.21694,5779758.567091,11826.0,26854801.9,XLM,USDT,2270.8271520378826,488.73317834356504,0.009634000184382818,0.009069999999999995
6387,2018-08-23,0.20819,6517749.497113,12856.0,30762015.3,XLM,USDT,2392.813884567517,506.9811369876322,0.0420289158941352,0.00952
6388,2018-08-22,0.21896,8873411.730612,19138.0,40518457.7,XLM,USDT,2117.173043160205,463.6540772605288,-0.05224698575082197,0.029469999999999996
6389,2018-08-21,0.21134,6111363.898082,12156.0,28216389.0,XLM,USDT,2321.1902764067127,502.74464446215865,0.03615027917100411,0.009979999999999989
6390,2018-08-20,0.22786,7570557.66975,15620.0,33992821.1,XLM,USDT,2176.236946222791,484.6707855153649,-0.07250065829895552,0.02063000000000001
6391,2018-08-19,0.22188,7919514.333963,14981.0,34994430.2,XLM,USDT,2335.9208464054473,528.6372294214672,0.02690643591130342,0.013590000000000019
6392,2018-08-18,0.2392,10276420.558633,22300.0,45018497.1,XLM,USDT,2018.7666860986549,460.826034019417,-0.07240802675585285,0.03012999999999999
6393,2018-08-17,0.21452,12905666.105009,26730.0,56968283.4,XLM,USDT,2131.2489113355778,482.81579143318373,0.11593324631735971,0.02642
6394,2018-08-16,0.21475,8610736.346296,18249.0,40209210.6,XLM,USDT,2203.3651487752754,471.8470242915228,-0.0011175785797438427,0.01407
6395,2018-08-15,0.21687,15845065.808512,32963.0,70942863.1,XLM,USDT,2152.1967994417982,480.6924675700634,-0.009775441508738002,0.025880000000000014
6396,2018-08-14,0.2216,16725195.253125,35480.0,79333192.4,XLM,USDT,2235.9975310033824,471.39783689754796,-0.022518050541516222,0.027620000000000006
6397,2018-08-13,0.22342,19548578.517654,36171.0,84639902.4,XLM,USDT,2339.9934312017917,540.4489374817948,-0.007519470056396091,0.024430000000000007
6398,2018-08-12,0.21599,12495347.619236,25365.0,56032858.6,XLM,USDT,2209.062038241672,492.62162898624086,0.034492337608222665,0.015850000000000003
6399,2018-08-11,0.22253,15785692.178818,31919.0,73928434.4,XLM,USDT,2316.1262696199756,494.5547222287039,-0.02943423358648272,0.026499999999999996
6400,2018-08-10,0.22065,21773812.583206,42756.0,97395416.1,XLM,USDT,2277.935637103564,509.25747458148567,0.005529118513482886,0.029329999999999995
6401,2018-08-09,0.19761,11643296.219367,26765.0,54873006.2,XLM,USDT,2050.1777022230526,435.0194739161965,0.11659328981326858,0.03164
6402,2018-08-08,0.22799,9900150.3685018,21962.0,47405250.93,XLM,USDT,2158.5124729077497,450.78546437035783,-0.13456730558357816,0.0348
6403,2018-08-07,0.2329,9133430.8889007,17649.0,38590723.27,XLM,USDT,2186.5671295824127,517.5041582469657,-0.021082009446114203,0.020809999999999995
6404,2018-08-06,0.24309,7477887.4425868,13442.0,31470366.6,XLM,USDT,2341.1967415563163,556.3076508396667,-0.040931342301205376,0.019100000000000006
6405,2018-08-05,0.23909,3439500.271189,7645.0,14302178.4,XLM,USDT,1870.788541530412,449.90193213721386,0.01677192688945591,0.01371
6406,2018-08-04,0.256,8702515.3477957,14995.0,35244249.88,XLM,USDT,2350.4001253751253,580.3611435675692,-0.06695312500000006,0.026559999999999973
6407,2018-08-03,0.25922,11114141.914135,20512.0,43599207.08,XLM,USDT,2125.54636700468,541.8360917577515,-0.013810662757503386,0.023790000000000006
6408,2018-08-02,0.27683,10074262.8272858,16667.0,37464539.83,XLM,USDT,2247.8274332513347,604.4436807635327,-0.06274608965791278,0.024919999999999998
6409,2018-08-01,0.27693,11595474.92294,18919.0,42449089.4,XLM,USDT,2243.727966594429,612.901047779481,-0.00032499187520324446,0.021650000000000003
6410,2018-07-31,0.29459,10390801.3888494,17196.0,37561749.83,XLM,USDT,2184.330648406606,604.2568846737264,-0.05994772395532777,0.03061999999999998
6411,2018-07-30,0.30793,11043408.4098375,19269.0,37732103.21,XLM,USDT,1958.176512014116,573.1178789681612,-0.043094209722989,0.03220999999999996
6412,2018-07-29,0.31507,7635553.2124358,12862.0,24595639.88,XLM,USDT,1912.2717990981184,593.6520923989892,-0.022661630748722617,0.01584000000000002
6413,2018-07-28,0.3189,9363730.763062,16084.0,29561133.45,XLM,USDT,1837.9217514299926,582.1767447812733,-0.012229539040451598,0.01656000000000002
6414,2018-07-27,0.3081,18963562.4508072,30930.0,61091695.44,XLM,USDT,1975.1598913676041,613.1122680506692,0.035021097046413575,0.03271999999999997
6415,2018-07-26,0.334,31873335.6575067,51396.0,98382337.47,XLM,USDT,1914.2022233247724,620.1520674275566,-0.07739520958083844,0.056930000000000036
6416,2018-07-25,0.30019,26570073.9734056,46094.0,83229151.77,XLM,USDT,1805.6396010326723,576.4323767389595,0.11166261367800391,0.057540000000000036
6417,2018-07-24,0.286,14446768.9149174,33515.0,48821951.39,XLM,USDT,1456.719420856333,431.0538241061435,0.050769230769230886,0.026489999999999958
6418,2018-07-23,0.28345,15029170.4863317,30415.0,51450191.73,XLM,USDT,1691.6058434982738,494.1367906076508,0.009807726230375746,0.03486
6419,2018-07-22,0.29229,18156427.462508,36464.0,61572196.78,XLM,USDT,1688.574944602896,497.9274753869022,-0.03144137671490635,0.02804000000000001
6420,2018-07-21,0.26884,16474868.3988502,36075.0,58318717.82,XLM,USDT,1616.5964745668746,456.68380869993626,0.08908644546942408,0.04204000000000002
6421,2018-07-20,0.30569,24523628.0985623,45836.0,86033897.71,XLM,USDT,1876.9940158390782,535.0298476865847,-0.12057967221695182,0.043889999999999985
6422,2018-07-19,0.29773,37617033.3260406,66969.0,123990548.32,XLM,USDT,1851.461845331422,561.7081534148726,0.026735632956034067,0.042190000000000005
6423,2018-07-18,0.25349,34728393.7130361,72806.0,118657097.01,XLM,USDT,1629.770856934868,476.99906206955603,0.17428695412047812,0.07790000000000002
6424,2018-07-17,0.23852,9543818.0580039,21795.0,39538467.89,XLM,USDT,1814.1072672631337,437.8902527186924,0.06376823746436358,0.034790000000000015
6425,2018-07-16,0.22114,7243751.81264,16729.0,31664564.3,XLM,USDT,1892.7948054277003,433.0056675617192,0.0829338880347291,0.02098
6426,2018-07-15,0.20838,6268615.2755466,14324.0,28916401.04,XLM,USDT,2018.737855347668,437.63022029786373,0.061426240522122935,0.0189
6427,2018-07-14,0.20544,5004520.1909266,11961.0,24530500.83,XLM,USDT,2050.8737421620262,418.4031595122983,0.014894859813084011,0.017979999999999996
6428,2018-07-13,0.18423,5112971.8830004,12792.0,26406988.88,XLM,USDT,2064.3362163852407,399.70074132273294,0.11355371003636755,0.026850000000000013
6429,2018-07-12,0.18981,4036303.1091526,8014.0,22069823.51,XLM,USDT,2753.9085987022713,503.6564897869479,-0.029345134608292606,0.009590000000000015
6430,2018-07-11,0.19087,4801025.6691671,8037.0,25564887.9,XLM,USDT,3180.8993281075027,597.3653937000249,-0.00869701891339667,0.010249999999999981
6431,2018-07-10,0.2055,4154620.0118816,9415.0,21169769.11,XLM,USDT,2248.515040892193,441.27668740112586,-0.0712408759124087,0.016740000000000005
6432,2018-07-09,0.21034,4439867.6461092,8426.0,21092165.95,XLM,USDT,2503.2240624258247,526.924714705578,-0.021821812303888993,0.010250000000000009
6433,2018-07-08,0.20786,5456527.7098813,9855.0,25924066.46,XLM,USDT,2630.549615423643,553.6811476287469,0.011882998171846435,0.011179999999999995
6434,2018-07-07,0.20676,4266676.0491314,8304.0,20911837.14,XLM,USDT,2518.284819364162,513.8097361670762,0.007738440704198058,0.010139999999999982
6435,2018-07-06,0.2006,3297773.5144146,8431.0,16202885.66,XLM,USDT,1921.8225192741074,391.1485605995256,0.030907278165503545,0.015460000000000002
6436,2018-07-05,0.21065,3603810.4057503,8148.0,17412906.49,XLM,USDT,2137.077379725086,442.2938642305228,-0.047709470685972005,0.01852999999999999
6437,2018-07-04,0.2053,3315090.9114113,6363.0,15621670.91,XLM,USDT,2455.0795080936664,520.9949570031903,0.02532878714076952,0.028700000000000003
6438,2018-07-03,0.21483,5636798.7193864,11459.0,26509634.97,XLM,USDT,2313.433543066585,491.91017709978183,-0.04436065726388299,0.019690000000000013
6439,2018-07-02,0.1997,6045077.2586254,12824.0,29355956.18,XLM,USDT,2289.141935433562,471.38780868881787,0.07576364546820233,0.02531999999999998
6440,2018-07-01,0.19352,4123689.7814123,9128.0,21264001.96,XLM,USDT,2329.535709903593,451.7626842038015,0.032916494419181555,0.01171999999999998
6441,2018-06-30,0.18691,4555281.3243126,11660.0,23387528.78,XLM,USDT,2005.7914905660377,390.67592832869644,0.033599058370338705,0.017569999999999975
6442,2018-06-29,0.17667,3801897.8407046,9514.0,21507808.72,XLM,USDT,2260.648383434938,399.6108724726298,0.05581026773079758,0.019080000000000014
6443,2018-06-28,0.19101,3399323.0701192,8305.0,18088683.0,XLM,USDT,2178.0473208910294,409.31042385541235,-0.07324223862624994,0.01788999999999999
6444,2018-06-27,0.18294,2940934.5545376,6300.0,15759160.53,XLM,USDT,2501.4540523809524,466.8150086567619,0.04055974636492845,0.012810000000000016
6445,2018-06-26,0.19751,2440288.8298921,5973.0,12781347.82,XLM,USDT,2139.853979574753,408.5532948086556,-0.07118626904966832,0.015460000000000002
6446,2018-06-25,0.19278,4138074.6068636,9295.0,21302401.73,XLM,USDT,2291.8129887036043,445.19361020587417,0.02453574022201465,0.01680000000000001
6447,2018-06-24,0.20212,4146247.3522032,11454.0,22024662.28,XLM,USDT,1922.8795425178978,361.9912128691462,-0.04625964773401938,0.026349999999999985
6448,2018-06-23,0.2004,2712059.605243,6211.0,13574938.66,XLM,USDT,2185.6285074867174,436.65425941764613,0.008582834331337321,0.010429999999999995
6449,2018-06-22,0.22642,4316259.6728132,12586.0,20380324.97,XLM,USDT,1619.285314635309,342.9413374235818,-0.11491917675117046,0.031299999999999994
6450,2018-06-21,0.23099,3461164.3084859,7231.0,15045869.0,XLM,USDT,2080.7452634490387,478.65638341666437,-0.019741114333953886,0.010649999999999993
6451,2018-06-20,0.23469,3646019.1534201,7880.0,15856602.15,XLM,USDT,2012.2591560913706,462.69278596701776,-0.017128978652690884,0.013319999999999999
6452,2018-06-19,0.23302,3589450.6728145,7811.0,15353618.48,XLM,USDT,1965.6405684291385,459.5379174003969,0.004591880525276747,0.01075000000000001
6453,2018-06-18,0.22815,3924005.7259626,8637.0,17161710.06,XLM,USDT,1986.9989649183742,454.3250811581105,0.019592373438527294,0.020960000000000006
6454,2018-06-17,0.2299,3315165.6698961,6335.0,14393871.3,XLM,USDT,2272.118595106551,523.3094980104341,-0.007655502392344428,0.008110000000000006
6455,2018-06-16,0.22883,3380495.6750299,7401.0,14746164.21,XLM,USDT,1992.455642480746,456.76201527224697,0.0030590394616090816,0.011429999999999996
6456,2018-06-15,0.23993,4321376.163187,9236.0,18277900.33,XLM,USDT,1978.9844445647464,467.88395010686446,-0.04559663235110242,0.014390000000000014
6457,2018-06-14,0.2184,5115164.4448576,12707.0,22050182.15,XLM,USDT,1735.278362319981,402.5469776389077,0.0984432234432234,0.027389999999999998
6458,2018-06-13,0.22622,4165786.341101,11330.0,18906513.51,XLM,USDT,1668.7125781112093,367.6775234864078,-0.0346123242860932,0.027249999999999996
6459,2018-06-12,0.25329,4098949.1768594,9487.0,17130990.6,XLM,USDT,1805.733171708654,432.0595738230631,-0.10312290260176084,0.040319999999999995
6460,2018-06-11,0.24472,3797402.9293176,9531.0,15650347.87,XLM,USDT,1642.046781030322,398.4264955741895,0.035142203334423,0.02423
6461,2018-06-10,0.28027,5323064.6031781,12459.0,20539255.42,XLM,USDT,1648.5476699574606,427.24653689526446,-0.1293395654190603,0.050189999999999985
6462,2018-06-09,0.28698,5285220.9617499,8151.0,18505595.52,XLM,USDT,2270.346647037173,648.4138095632316,-0.023381420308035382,0.013579999999999981
6463,2018-06-08,0.29284,5135562.5833751,9298.0,17749233.55,XLM,USDT,1908.930259195526,552.3298110749731,-0.02001092746892493,0.010709999999999997
6464,2018-06-07,0.29959,5349413.9548263,16561.0,17873474.34,XLM,USDT,1079.2509111768613,323.0127380488074,-0.02206348676524585,0.016200000000000048
6465,2018-06-06,0.29403,4567543.0489111,13152.0,15572839.03,XLM,USDT,1184.0662279501216,347.2888571252357,0.01860354385606902,0.013340000000000019
6466,2018-06-05,0.29022,4403409.7762995,15248.0,15259665.07,XLM,USDT,1000.76502295383,288.78605563349294,0.013127971883398924,0.020750000000000046
6467,2018-06-04,0.30406,5170509.8187728,11956.0,17487526.89,XLM,USDT,1462.6569831047173,432.46151043599866,-0.043609813852529086,0.026029999999999998
6468,2018-06-03,0.29741,6572281.8178126,18350.0,21640031.26,XLM,USDT,1179.2932566757495,358.1624968835204,0.022326081839884264,0.015490000000000004
6469,2018-06-02,0.28869,6478733.8040592,13312.0,21831274.53,XLM,USDT,1639.969541015625,486.68372927127405,0.030170771415705414,0.016770000000000007
6470,2018-06-01,0.29567,5898006.8552133,12578.0,20363494.36,XLM,USDT,1618.9771314994434,468.9145218010256,-0.02381032908309937,0.02035999999999999
6471,2018-05-31,0.28021,4107705.3206078,8514.0,13858336.58,XLM,USDT,1627.7116020671835,482.4648015747945,0.05520859355483381,0.02578999999999998
6472,2021-01-13,22.165,128724.205005,422.0,5835.543,NEO,USDT,13.828300947867298,305.0336611492891,-0.01263252876156091,0.34399999999999764
6473,2021-01-12,23.666,56583251.624045,107833.0,2471050.889,NEO,USDT,22.915535031020188,524.7303851700779,-0.0641426519056875,3.193999999999999
6474,2021-01-11,24.906,182757732.264801,339282.0,7997726.307,NEO,USDT,23.572504014359737,538.6602656928484,-0.05010840761262337,6.515000000000001
6475,2021-01-10,21.35,123409533.975823,226070.0,5397520.943,NEO,USDT,23.875440982881408,545.8908036264122,0.1672599531615924,6.408999999999999
6476,2021-01-09,19.744,45981153.353237,87142.0,2236328.507,NEO,USDT,25.66303856923183,527.6577695397972,0.08073338735818483,2.6750000000000007
6477,2021-01-08,20.906,48451600.445004,105973.0,2417082.735,NEO,USDT,22.80847701773093,457.2070286299718,-0.0565387926910934,2.975999999999999
6478,2021-01-07,19.552,88026710.79308,190898.0,4229907.792,NEO,USDT,22.157947134071602,461.1190834533625,0.0683817512274959,4.18
6479,2021-01-06,16.872,62665638.883186,134511.0,3365659.539,NEO,USDT,25.021444632780963,465.8774292302191,0.15783546704599338,4.123999999999999
6480,2021-01-05,16.353,29533826.997474,69261.0,1787942.792,NEO,USDT,25.81456796754306,426.41352272525666,0.031492692472329054,1.9189999999999987
6481,2021-01-04,16.024,37654709.162383,101237.0,2317015.7,NEO,USDT,22.887044262473207,371.9461181424084,0.02171742386420363,3.1660000000000004
6482,2021-01-03,14.422,30370571.618287,79395.0,1998180.266,NEO,USDT,25.167583172743875,382.52499046900937,0.111080293995285,2.3329999999999984
6483,2021-01-02,14.459,10785489.158075,33301.0,746152.937,NEO,USDT,22.4063222425753,323.87883721434787,-0.0022823155128293433,0.718
6484,2021-01-01,14.262,7367253.174219,23522.0,507187.681,NEO,USDT,21.562268557095486,313.206920084134,0.013953162249333883,0.8300000000000001
6485,2020-12-31,14.724,6179275.355859,21811.0,430603.011,NEO,USDT,19.74246990050892,283.3100433661455,-0.03178484107579462,0.7859999999999996
6486,2020-12-30,15.065,6411504.362073,23068.0,433452.601,NEO,USDT,18.790211591815503,277.93932556238076,-0.022768005310321936,0.7169999999999987
6487,2020-12-29,15.621,13869429.666408,40673.0,926145.219,NEO,USDT,22.770516534310232,340.99844285909575,-0.036297292106779344,1.540000000000001
6488,2020-12-28,15.119,13706125.428408,39109.0,875918.69,NEO,USDT,22.39685724513539,350.45962383103637,0.03379853164891865,1.274000000000001
6489,2020-12-27,14.978,18128746.116113,50699.0,1197262.78,NEO,USDT,23.61511627448273,357.5760097065623,0.008946454800373904,1.879999999999999
6490,2020-12-26,15.173,12786853.951531,39713.0,861681.562,NEO,USDT,21.69772019238033,321.98156652811423,-0.01245633691425559,1.4559999999999995
6491,2020-12-25,15.263,12041351.539971,35926.0,789360.303,NEO,USDT,21.97183941991872,335.17094972919335,-0.0058966127235798894,1.3810000000000002
6492,2020-12-24,13.452,15205065.088301,55818.0,1083876.94,NEO,USDT,19.418054032749293,272.40433351787954,0.1350728516205769,2.234
6493,2020-12-23,16.511,20736248.277148,68505.0,1397498.272,NEO,USDT,20.399945580614556,302.6968582898767,-0.18502816304281994,4.422000000000002
6494,2020-12-22,16.526,9880095.335623,33950.0,601766.418,NEO,USDT,17.725078586156112,291.0190084130486,-0.0006051071039574951,1.1649999999999991
6495,2020-12-21,17.54,15844729.93147,48637.0,933078.237,NEO,USDT,19.184535168698726,325.7752314384111,-0.05849486887115164,1.7719999999999985
6496,2020-12-20,17.842,14291933.006977,44333.0,797274.853,NEO,USDT,17.983778517131707,322.37685261491436,-0.01687030601950445,1.4899999999999984
6497,2020-12-19,17.91,9072340.170205,27251.0,500480.475,NEO,USDT,18.365581996990937,332.9176973397307,-0.0041876046901172135,0.8140000000000001
6498,2020-12-18,17.766,10323090.992729,30845.0,577286.561,NEO,USDT,18.715725757821364,334.67631683349003,0.008555668130136274,0.9789999999999992
6499,2020-12-17,17.943,22099781.296304,59746.0,1216502.869,NEO,USDT,20.361243748535465,369.8955795585311,-0.00947444685949962,1.3719999999999999
6500,2020-12-16,17.099,11860563.103682,37781.0,680260.182,NEO,USDT,18.00535142002594,313.92930583314364,0.049885958243172206,1.3250000000000028
